NEAREST_AGENCY_DISTANCE,NEAREST_AGENCY_DUREE,NEAREST_AGENCY_LABEL,ZIP_CODE
31300,48,Melun,77540
32000,20,Poitiers,86190
79571,49,Dijon,21140
13072,19,Strasbourg,67370
19932,21,Strasbourg,67500
58902,49.183333333,Nantes,44670
82349,61.966666667,Nantes,49690
124225,84,Dijon,71230
163781,99,Tours,18000
38672,39,Cergy-Pontoise,60430
66284,45,Annecy,73610
129044,81,Melun,89170
25982,21,Aix-en-Provence,13004
160993,115,Clermont-Ferrand,48260
152416,90,Clermont-Ferrand,18190
107392,70.383333333,Brest,22140
24244,23.3,Nantes,44150
121788,82,Bordeaux,40200
208840,140,Bordeaux,87510
31582,31,Annecy,74230
19616,19,Clermont-Ferrand,63800
89401,51,Lyon,71260
50614,35,Rennes,35300
38618,28,Lille,62143
110814,73,Toulouse,9310
65857,42,Toulouse,81600
70375,60.583333333,Les Ulis,28210
132502,78,Montpellier,11370
55417,39,Clermont-Ferrand,3270
118518,74,Lille,80380
112775,92,Strasbourg,88230
100135,64.533333333,Nantes,49750
57313,38.75,Rennes,35430
128526,78,Clermont-Ferrand,3370
101358,64,Reims,8200
39298,27,Rouen,76970
133155,99,Toulouse,12380
78861,59,Toulouse,81120
51203,36,Toulon,13600
28306,45,Lyon,69570
8193,7,Caen,14610
94236,62,Caen,50850
154162,99,Tours,18110
140634,88,Dijon,52300
170175,96,Dijon,25230
43213,37,Lille,59660
63546,41,Lille,59125
163962,97,Tours,18570
15040,33,Sainte-Geneviève-des-Bois,94480
40000,34,Nemours,89150
17394,35,Paris,94360
131941,88,Melun,89600
11454,29,Sainte-Geneviève-des-Bois,91550
148998,114,Dijon,25370
116094,74,Dijon,71300
59847,48,Cergy-Pontoise,60550
65372,41,Strasbourg,68590
68526,42,Aix-en-Provence,13310
53386,41.8,Rennes,22690
146517,94,Clermont-Ferrand,23170
76632,55.95,Lorient,56370
2405,13,Lille,59113
240081,132,Clermont-Ferrand,87220
105321,79,Strasbourg,88650
15337,18,Clermont-Ferrand,63200
73069,58,Lyon,69870
160364,91,Clermont-Ferrand,23380
30986,23,Strasbourg,67350
28462,19,Clermont-Ferrand,63270
11873,13,Tours,37390
6984,8,Caen,14111
44265,60,Saint-Germain-en-Laye,78890
37682,28,Aix-en-Provence,13124
9542,28,Paris,94220
89129,56,Rouen,76290
27393,44,Lyon,69730
8048,26,Lille,59120
48442,64,Cergy-Pontoise,60500
118392,68,Dijon,52310
83426,56,Caen,50360
12669,22,Metz,57865
124735,76,Bordeaux,47400
25963,23,Metz,57920
63740,52.216666667,Saint-Germain-en-Laye,28570
143847,107,Aix-en-Provence,4140
130443,80,Bordeaux,40170
59126,37,Strasbourg,67630
97894,62,Nantes,85310
83115,57.383333333,Nantes,44500
7291,11,Annecy,74350
71327,60,Annecy,1210
117692,81,Melun,45250
95466,66,Toulouse,9290
62673,38,Strasbourg,57444
144650,90,Bordeaux,24420
14426,13,Caen,14550
63174,54,Reims,2200
5279,24,Lyon,69680
30207,30,Lyon,69530
185624,120,Toulouse,46120
102356,78,Nantes,85220
74896,59,Clermont-Ferrand,3300
4040,20,Paris,92320
86821,62,Clermont-Ferrand,43100
102792,79,Clermont-Ferrand,43160
46396,35,Toulouse,11320
8454,7,Metz,57950
12176,30,Cergy-Pontoise,95830
178442,107,Bordeaux,32240
56683,40,Montpellier,30230
19699,17,Lille,62710
149312,111,Clermont-Ferrand,43340
171064,131,Bordeaux,24170
116111,71,Clermont-Ferrand,3410
167545,100,Montpellier,66570
34788,27,Montpellier,30670
35503,24,Annecy,74580
110136,75,Toulouse,31350
6228,9.283333333,Nantes,44980
203195,117,Toulouse,64121
89604,89,Montpellier,30124
25982,21,Aix-en-Provence,13012
57809,43,Bordeaux,33720
66985,57,Bordeaux,33890
72879,69,Donzère (reprise uniquement),7560
137571,110,Clermont-Ferrand,3510
114666,75,Toulouse,12800
15245,15.483333333,Rennes,35690
44180,35.3,Lorient,56340
174710,121,Dijon,70280
109811,75,Caen,50560
13184,31,Sainte-Geneviève-des-Bois,91710
15186,13,Strasbourg,67610
14317,12,Caen,14120
129544,83,Toulouse,47510
22564,40,Lyon,69600
10637,29,Bordeaux,33530
12038,30,Melun,77181
37343,27,Toulouse,81800
25264,19,Caen,14540
19519,18,Rouen,76770
80682,55,Metz,55100
19357,37,Saint-Germain-en-Laye,78680
231486,153,Montpellier,66360
122940,78,Toulouse,31580
14919,33,Saint-Germain-en-Laye,78290
30801,23,Rouen,76680
89040,63,Nantes,79250
52282,42,Avignon,84480
55552,45,Lyon,42800
65914,47,Lille,59227
61585,42,Lyon,1140
16358,16,Strasbourg,67960
37000,25,Poitiers,86210
84720,54,Strasbourg,57430
86759,59,Donzère (reprise uniquement),7610
148872,141,Nice,4530
165200,94,Bordeaux,17123
49675,33,Lille,59171
3613,18,Saint-Germain-en-Laye,78670
60628,49.383333333,Lorient,56860
119878,78.883333333,Caen,61000
45116,39.65,Cergy-Pontoise,27630
101720,60,Rouen,80132
117186,92,Metz,88500
22492,21.666666667,Rouen,27340
55828,39,Annecy,73000
101942,89,Bordeaux,24500
5778,24,Paris,92260
48298,34,Aix-en-Provence,13400
146205,108,Dijon,25240
249318,139,Clermont-Ferrand,87350
116122,78,Lille,62240
4579,7,Clermont-Ferrand,63510
151001,111,Clermont-Ferrand,15230
94827,63,Nantes,85590
178796,112,Strasbourg,70250
56512,46,Dijon,21290
60581,52,Annecy,73730
154474,100,Dijon,70210
27396,18,Lyon,1600
137752,99,Bordeaux,17490
7774,26,Bordeaux,33300
14000,16,Nemours,77760
68519,45,Strasbourg,68660
34196,24,Strasbourg,67580
40733,29.966666667,Lorient,56930
199369,124,Tours,18800
36518,29,Avignon,84340
37580,31,Lille,59230
108242,76,Strasbourg,54540
27804,31,Lille,59690
90686,75,Toulouse,32500
186270,132,Clermont-Ferrand,58330
18324,36,Cergy-Pontoise,78820
57580,50,Strasbourg,67220
35821,28.916666667,Cergy-Pontoise,27720
140424,81,Strasbourg,68330
122750,81,Reims,8110
99340,68,Clermont-Ferrand,42153
93559,73,Lyon,42240
113909,72,Dijon,89440
24758,18,Lille,62110
48353,42,Strasbourg,67230
95519,62,Paris,60750
109564,70,Dijon,71670
20605,18,Avignon,84870
62613,44.583333333,Rennes,35640
142432,83,Rouen,80610
66849,46,Lille,62157
18000,18,Nemours,77810
92808,62,Metz,54370
48402,33,Reims,2820
34871,29.516666667,Rennes,35190
28099,21,Lyon,69360
118819,78,Melun,89250
177070,131,Bordeaux,87600
88934,50,Lyon,71118
84413,57,Strasbourg,57410
7301,26,Sainte-Geneviève-des-Bois,91070
86462,55,Strasbourg,68320
100638,66,Metz,54300
131010,93,Melun,45620
56085,41,Lille,59111
61620,50.216666667,Rouen,27550
66644,48,Mougins,83780
37171,33,Lille,59253
95455,71,Lille,62770
107719,67,Reims,77124
75809,64,Toulouse,9350
75607,54,Toulouse,82440
72397,57,Montpellier,34320
76746,54,Lille,59143
6000,15,Poitiers,86280
66329,49,Lyon,42350
137586,101,Bordeaux,17530
50463,49,Clermont-Ferrand,63380
33238,27,Caen,14520
78293,73,Clermont-Ferrand,23190
95046,74.9,Caen,61410
78143,50,Strasbourg,57142
194685,126,Melun,58700
83683,47,Lyon,1750
10537,12,Rouen,76140
92383,66,Bordeaux,47180
42460,32.683333333,Cergy-Pontoise,27870
73161,55.216666667,Caen,61210
92084,67,Lyon,42210
180800,116,Bordeaux,24620
32178,28,Cergy-Pontoise,60175
148853,92,Lille,62360
80849,56.183333333,Tours,72250
196687,119,Montpellier,66480
55678,40,Clermont-Ferrand,63340
7774,26,Bordeaux,33100
40068,29,Lyon,1150
60710,58,Annecy,1260
87162,71,Reims,2290
46550,35,Lille,59494
113612,75,Bordeaux,47120
59613,54,Toulouse,81580
9012,27,Saint-Germain-en-Laye,78100
8023,26,Paris,75020
12826,14,Aix-en-Provence,13510
94436,67,Metz,54112
14404,32,Paris,93300
26292,25.216666667,Rouen,27740
53105,43.35,Cergy-Pontoise,27700
98712,65.533333333,Brest,22810
91697,76,Lille,59550
44725,60,Saint-Germain-en-Laye,78910
43227,28,Clermont-Ferrand,63290
81952,63,Lille,59138
